repo_type,catalog_tier,rank,name,slug,active_installs,rating_pct,rating_5star,editor_support,last_updated,homepage,github_url,wp_url,total_known_vulns,unpatched_vulns,max_cvss,max_cvss_vuln,max_cvss_severity,vuln_types,top_cwes,latest_vuln_date,sample_vuln_titles,tags,download_url,requires_wp,tested_up_to,github_repo_type,num_ratings,parent_theme
plugin,top,224,Advanced Google reCAPTCHA,advanced-google-recaptcha,200000,96,4.8,Editor-agnostic,2026-03-19 8:16am GMT,https://getwpcaptcha.com/,https://github.com/common-repository/advanced-google-recaptcha,https://wordpress.org/plugins/advanced-google-recaptcha/,3,0,,,,,,2025-03-28,,"captcha, comment reCAPTCHA, google recaptcha, login recaptcha, recaptcha",,4.9,6.9.4,mirror,,
plugin,top,225,Favicon by RealFaviconGenerator,favicon-by-realfavicongenerator,200000,98,4.9,Editor-agnostic,2026-03-02 4:20pm GMT,http://realfavicongenerator.net/extensions/wordpress,https://github.com/wp-plugins/favicon-by-realfavicongenerator,https://wordpress.org/plugins/favicon-by-realfavicongenerator/,7,0,,,,,,2024-04-15,,"apple touch icon, favicon, icon, iphone, logo",,3.5,7.0,mirror,,
plugin,top,226,CMP – Coming Soon & Maintenance Plugin by NiteoThemes,cmp-coming-soon-maintenance,200000,94,4.7,Editor-agnostic,2025-12-02 7:54pm GMT,https://wordpress.org/plugins/cmp-coming-soon-maintenance/,https://github.com/WordpressPluginDirectory/cmp-coming-soon-maintenance,https://wordpress.org/plugins/cmp-coming-soon-maintenance/,13,0,,,,,,2025-04-04,,"coming soon, coming soon page, launch page, maintenance mode, under construction",,3.0,6.7.5,official,,
plugin,top,227,Black Studio TinyMCE Widget,black-studio-tinymce-widget,200000,96,4.8,Editor-agnostic,2026-03-08 8:09pm GMT,https://wordpress.org/plugins/black-studio-tinymce-widget/,https://github.com/black-studio/black-studio-tinymce-widget,https://wordpress.org/plugins/black-studio-tinymce-widget/,0,0,,,,,,,,"editor, tinyMCE, visual, widget, wysiwyg",,3.1,6.9.4,official,,
plugin,top,228,White Label CMS,white-label-cms,200000,94,4.7,Editor-agnostic,2025-05-01 6:37am GMT,https://www.videousermanuals.com/white-label-cms/?utm_campaign=wlcms&utm_medium=plugin&utm_source=readme-txt,https://github.com/wp-plugins/white-label-cms,https://wordpress.org/plugins/white-label-cms/,9,0,,,,,,2024-08-18,,"admin, branding, cms, custom, dashboard",,3.3,6.8.5,mirror,,
plugin,top,229,CartFlows – Funnel Builder & Checkout Plugin for WooCommerce,cartflows,200000,96,4.8,Editor-agnostic,2026-03-25 12:40pm GMT,https://cartflows.com/,,https://wordpress.org/plugins/cartflows/,13,1,,,,,,2026-02-19,,"lead generation, order bump, sales funnels, upsell, woocommerce",,5.8,6.9.4,,,
plugin,top,230,Admin and Site Enhancements (ASE),admin-site-enhancements,200000,100,5.0,Editor-agnostic,2026-03-23 12:22am GMT,https://www.wpase.com/plugin-uri,https://github.com/wahyuief/admin-site-enhancements,https://wordpress.org/plugins/admin-site-enhancements/,9,2,,,,,,2026-03-13,,"enhancements, optimizations, tools, tweaks",,4.6,6.9.4,official,,
plugin,top,231,"Jetpack Boost – Website Speed, Performance and Critical CSS",jetpack-boost,200000,94,4.7,Editor-agnostic,2026-03-19 2:52pm GMT,https://jetpack.com/boost,https://github.com/Automattic/jetpack,https://wordpress.org/plugins/jetpack-boost/,2,0,,,,,,2025-05-16,,"Critical CSS, cache, performance, speed, web vitals",,6.8,6.9.4,official,,
plugin,top,232,Imsanity,imsanity,200000,98,4.9,Editor-agnostic,2026-02-10 5:08pm GMT,https://wordpress.org/plugins/imsanity/,https://github.com/nosilver4u/imsanity,https://wordpress.org/plugins/imsanity/,0,0,,,,,,,,"image, quality, resize, scale, space saver",,6.6,6.9.4,official,,
plugin,"poor,top",233,TikTok,tiktok-for-business,200000,36,1.8,Editor-agnostic,2026-03-24 5:07pm GMT,https://wordpress.org/plugins/tiktok-for-business,https://github.com/WordpressPluginDirectory/tiktok-for-business,https://wordpress.org/plugins/tiktok-for-business/,0,0,,,,,,,,Tiktok,,5.7.0,6.7.5,official,39,
plugin,top,234,Call Now Button – The #1 Click to Call Button for WordPress,call-now-button,200000,96,4.8,Editor-agnostic,2026-03-20 8:47pm GMT,https://callnowbutton.com,https://github.com/wp-plugins/call-now-button,https://wordpress.org/plugins/call-now-button/,5,0,4.3,,Medium,,CWE-352; CWE-79; CWE-862,2025-10-29,,"call button, call now button, click to call, contact button, convert",,6.1,6.9.4,mirror,,
plugin,top,235,WP Migrate Lite – Migration Made Easy,wp-migrate-db,200000,86,4.3,Editor-agnostic,2025-12-08 4:39pm GMT,https://deliciousbrains.com/,https://github.com/bradt/wp-migrate-db,https://wordpress.org/plugins/wp-migrate-db/,1,0,5.8,,Medium,,CWE-918,2025-11-18,,"clone, export site, import site, migrate, push pull",,5.2,6.9.4,official,,
plugin,top,236,Use Any Font | Custom Font Uploader,use-any-font,200000,94,4.7,Editor-agnostic,2025-12-20 4:17am GMT,https://dineshkarki.com.np/use-any-font,https://github.com/WordpressPluginDirectory/use-any-font,https://wordpress.org/plugins/use-any-font/,4,0,,,,,,2024-09-25,,"Font Manager, custom fonts, font uploader, google fonts, typography",,4.0,6.9.4,official,,
plugin,top,237,"Variation Swatches for WooCommerce – Color, Image & Size Swatches",variation-swatches-woo,200000,92,4.6,Editor-agnostic,2026-03-10 6:02am GMT,,https://github.com/WordpressPluginDirectory/variation-swatches-woo,https://wordpress.org/plugins/variation-swatches-woo/,0,0,,,,,,,,"variation swatches, variation swatches for woocommerce, woocommerce attribute swatches, woocommerce color swatches, woocommerce variation swatches",,5.4,6.8.5,official,,
plugin,top,238,Cloudflare,cloudflare,200000,70,3.5,Editor-agnostic,2025-12-22 4:44pm GMT,https://blog.cloudflare.com/new-wordpress-plugin/,https://github.com/cloudflare/Cloudflare-WordPress,https://wordpress.org/plugins/cloudflare/,6,0,,,,,,2024-01-29,,"cloudflare, ddos, seo, speed, ssl",,5.0,6.9.0,official,,
plugin,top,239,Burst Statistics – Privacy-Friendly WordPress Analytics (Google Analytics Alternative),burst-statistics,200000,98,4.9,Editor-agnostic,2026-03-12 7:52am GMT,https://www.wordpress.org/plugins/burst-statistics,https://github.com/Burst-Statistics/burst-statistics,https://wordpress.org/plugins/burst-statistics/,4,0,9.8,,Critical,,CWE-352; CWE-79; CWE-89,2025-06-27,,"GDPR, analytics, privacy, statistics, stats",,6.4,6.9.4,official,,
plugin,top,240,FileBird – WordPress Media Library Folders & File Manager,filebird,200000,94,4.7,Editor-agnostic,2026-01-12 1:15pm GMT,https://ninjateam.org/wordpress-media-library-folders/,,https://wordpress.org/plugins/filebird/,12,0,,,,,,2025-12-15,,"WordPress media library folders, file manager, media, media folders, wp media folders",,3.0,6.9.4,,,
plugin,top,241,FileOrganizer – WordPress File Manager,fileorganizer,200000,96,4.8,Editor-agnostic,2025-12-05 12:43pm GMT,https://wordpress.org/plugins/fileorganizer/,,https://wordpress.org/plugins/fileorganizer/,5,0,7.5,,High,,CWE-22; CWE-284; CWE-434; CWE-79; CWE-922,2024-12-07,,"FileOrganizer, file explorer, file manager, upload files, wordpress file manager",,5.5,6.9.4,,,
plugin,top,242,Table of Contents Plus,table-of-contents-plus,200000,88,4.4,Editor-agnostic,2024-11-21 1:15pm GMT,,https://github.com/zedzedzed/table-of-contents-plus,https://wordpress.org/plugins/table-of-contents-plus/,7,0,,,,,,2024-11-05,,"cms, indexes, sitemap, table of contents, toc",,3.2,6.7.5,official,,
plugin,top,243,WP Consent API,wp-consent-api,200000,100,5.0,Editor-agnostic,2026-03-12 9:27am GMT,https://wordpress.org/plugins/wp-consent-api,https://github.com/rlankhorst/consent-api-example-plugin,https://wordpress.org/plugins/wp-consent-api/,0,0,,,,,,,,"api, compliance, consent, cookies, privacy",,5.0,6.9.4,official,,
plugin,top,244,Widget Importer & Exporter,widget-importer-exporter,200000,94,4.7,Editor-agnostic,2025-12-01 4:14pm GMT,https://churchthemes.com/plugins/widget-importer-exporter/,https://github.com/churchthemes/widget-importer-exporter,https://wordpress.org/plugins/widget-importer-exporter/,0,0,,,,,,,,"exporter, import, importer, widget, widgets",,3.5,6.9.4,official,,
plugin,top,245,"UserFeedback – Create Interactive Feedback Form, User Surveys, and Polls in Seconds",userfeedback-lite,200000,96,4.8,Editor-agnostic,2026-03-11 7:11pm GMT,https://www.userfeedback.com/lite?utm_source=liteplugin&utm_medium=pluginlist,https://github.com/awesomemotive/userfeedback-lite,https://wordpress.org/plugins/userfeedback-lite/,7,1,,,,,,2025-12-24,,"analytics, feedback, surveys, user feedback, website feedback",,5.9.0,6.9.4,official,,
plugin,top,246,"Spam protection, Honeypot, Anti-Spam by CleanTalk",cleantalk-spam-protect,200000,96,4.8,Editor-agnostic,2026-03-19 6:55am GMT,https://cleantalk.org,https://github.com/CleanTalk/wordpress-antispam,https://wordpress.org/plugins/cleantalk-spam-protect/,15,0,,,,,,2024-12-27,,"antispam, captcha, comments, contact form, spam",,4.7,6.9.4,official,,
plugin,top,247,Skyboot Custom Icons for Elementor,skyboot-custom-icons-for-elementor,200000,100,5.0,Editor-agnostic,2025-10-03 5:41am GMT,https://skybootstrap.com/custom-icons-for-elementor/,https://github.com/WordpressPluginDirectory/skyboot-custom-icons-for-elementor,https://wordpress.org/plugins/skyboot-custom-icons-for-elementor/,0,0,,,,,,,,"custom icons, elementor, elementor icons, icon fonts, icons",,5.9,6.8.5,official,,
plugin,top,248,"Fonts Plugin | Use Google Fonts, Adobe Fonts or Upload Fonts",olympus-google-fonts,200000,100,5.0,Editor-agnostic,2026-02-02 3:22pm GMT,https://wordpress.org/plugins/olympus-google-fonts/,https://github.com/common-repository/olympus-google-fonts,https://wordpress.org/plugins/olympus-google-fonts/,3,0,7.1,,High,,CWE-352; CWE-79; CWE-862,2024-11-01,,"Typekit Fonts, adobe fonts, custom fonts, google fonts, upload fonts",,4.0,6.9.4,mirror,,
plugin,top,249,Query Monitor – The developer tools panel for WordPress,query-monitor,200000,98,4.9,Editor-agnostic,2026-03-19 5:11pm GMT,https://querymonitor.com/,https://github.com/johnbillion/query-monitor,https://wordpress.org/plugins/query-monitor/,0,0,,,,,,,,"debug, debug bar, development, performance, query monitor",,6.1,6.9.4,official,,
plugin,top,250,User Switching,user-switching,200000,98,4.9,Editor-agnostic,2026-02-27 12:17am GMT,https://wordpress.org/plugins/user-switching/,https://github.com/johnbillion/user-switching,https://wordpress.org/plugins/user-switching/,0,0,,,,,,,,"fast user switching, multisite, user switching, users, woocommerce",,6.1,6.9.4,official,,
plugin,top,251,Qi Addons For Elementor,qi-addons-for-elementor,200000,96,4.8,Editor-agnostic,2026-03-09 11:15am GMT,https://qodeinteractive.com/qi-addons-for-elementor/,,https://wordpress.org/plugins/qi-addons-for-elementor/,10,0,,,,,,2025-02-04,,"addons, elementor, elementor addons, elementor elements, elementor widgets",,5.0,6.9.4,,,
plugin,top,252,InfiniteWP Client,iwp-client,200000,88,4.4,Editor-agnostic,2026-02-26 10:35am GMT,http://infinitewp.com/,,https://wordpress.org/plugins/iwp-client/,13,0,,,,,,2025-01-08,,"Multiple admin, backup, multi-site, security, updates",,3.1,6.9.4,,,
plugin,top,253,Optimole – Optimize Images in Real Time,optimole-wp,200000,94,4.7,Editor-agnostic,2026-03-25 10:54am GMT,,https://github.com/Codeinwp/optimole-wp,https://wordpress.org/plugins/optimole-wp/,3,0,6.4,,Medium,,CWE-639; CWE-79,2025-10-18,,"convert webp, image optimization, image optimizer, lazy load, optimize images",,5.5,6.9.4,official,,
plugin,top,254,Layout Grid Block,layout-grid,200000,94,4.7,Blocks+Classic,2023-07-11 4:52pm GMT,,https://github.com/automattic/block-experiments,https://wordpress.org/plugins/layout-grid/,0,0,,,,,,,,"block, blocks, design, grid, layout",,5.8,6.2.9,official,,
plugin,top,255,Astra Widgets,astra-widgets,200000,78,3.9,Editor-agnostic,2026-03-25 5:19am GMT,https://wpastra.com/,,https://wordpress.org/plugins/astra-widgets/,3,1,,,,,,2025-12-24,,"Add widget, Social profile widget, address widget, list icon widget, social media",,4.7,6.9.4,,,
plugin,top,256,Nextend Social Login and Register,nextend-facebook-connect,200000,98,4.9,Editor-agnostic,2026-02-23 9:51am GMT,https://social-login.nextendweb.com/,,https://wordpress.org/plugins/nextend-facebook-connect/,7,1,,,,,,2025-11-28,,"facebook, google, social login, twitter, x",,4.9,6.9.4,,,
plugin,top,257,Firelight Lightbox,easy-fancybox,200000,96,4.8,Editor-agnostic,2026-03-13 7:42pm GMT,https://firelightwp.com,,https://wordpress.org/plugins/easy-fancybox/,5,0,,,,,,2025-06-20,,"gallery, image, lightbox, modal, photo",,5.0,6.9.4,,,
plugin,top,258,Header and Footer Scripts,header-and-footer-scripts,200000,92,4.6,Editor-agnostic,2026-02-01 5:02am GMT,https://github.com/anandkumar/header-and-footer-scripts,https://github.com/anandkumar/header-and-footer-scripts,https://wordpress.org/plugins/header-and-footer-scripts/,1,1,6.4,,Medium,,CWE-79,2026-01-09,,"footer, head, header, post, scripts",,4.6,6.9.4,official,,
plugin,top,259,iubenda | All-in-one Compliance for GDPR / CCPA Cookie Consent + more,iubenda-cookie-law-solution,200000,94,4.7,Editor-agnostic,2026-03-11 1:35pm GMT,https://www.iubenda.com,,https://wordpress.org/plugins/iubenda-cookie-law-solution/,5,0,,,,,,2023-01-02,,"CCPA, GDPR, Privacy Policy, cookie banner, terms and conditions",,5.0,6.9.4,,,
plugin,top,260,"Ultimate Member – User Profile, Registration, Login, Member Directory, Content Restriction & Membership Plugin",ultimate-member,200000,88,4.4,Editor-agnostic,2026-02-10 1:30pm GMT,http://ultimatemember.com/,https://github.com/ultimatemember/ultimatemember,https://wordpress.org/plugins/ultimate-member/,88,1,,,,,,2025-12-21,,"User Registration, community, member, membership, user profile",,6.2,6.9.4,official,,
plugin,top,261,"SureMail – SMTP and Email Logs Plugin with Amazon SES, Postmark, and Other Providers",suremails,200000,96,4.8,Editor-agnostic,2026-02-27 9:21am GMT,https://suremails.com,,https://wordpress.org/plugins/suremails/,1,0,8.1,,High,,CWE-434,2025-12-02,,"email, email logs, gmail smtp, outlook, smtp",,5.4,6.9.4,,,
plugin,top,262,"Popup Builder – Create highly converting, mobile friendly marketing popups.",popup-builder,200000,94,4.7,Editor-agnostic,2026-01-22 5:07am GMT,https://popup-builder.com,,https://wordpress.org/plugins/popup-builder/,27,0,,,,,,2026-02-19,,"pop up, popup, popup builder, popup maker, wordpress popup",,4.2,6.9.4,,,
plugin,"poor,top",263,PHP Compatibility Checker,php-compatibility-checker,200000,54,2.7,Editor-agnostic,2023-12-14 3:29pm GMT,https://wpengine.com,https://github.com/wpengine/phpcompat,https://wordpress.org/plugins/php-compatibility-checker/,1,0,5.4,,Medium,,CWE-352,2023-07-11,,"compat, php, php 7, php 8, version",,5.6,6.4.8,official,131,
plugin,top,264,"MalCare WordPress Security Plugin – Malware Scanner, Cleaner, Security Firewall",malcare-security,200000,86,4.3,Editor-agnostic,2026-03-23 9:11am GMT,https://www.malcare.com,,https://wordpress.org/plugins/malcare-security/,1,0,,,,,,2021-05-05,,"firewall, malware removal, malware scanner, vulnerabilities, wordpress security",,4.0,6.9.4,,,
plugin,"poor,top",265,Page Optimize,page-optimize,200000,60,3.0,Editor-agnostic,2026-02-12 7:35pm GMT,https://wordpress.org/plugins/page-optimize/,https://github.com/Automattic/page-optimize,https://wordpress.org/plugins/page-optimize/,0,0,,,,,,,,performance,,5.3,6.9.4,official,5,
plugin,top,266,MW WP Form,mw-wp-form,200000,86,4.3,Editor-agnostic,2024-03-13 2:48am GMT,https://mw-wp-form.web-soudan.co.jp,https://github.com/web-soudan/mw-wp-form,https://wordpress.org/plugins/mw-wp-form/,8,0,,,,,,2025-01-02,,"confirm, form, mail, preview, shortcode",,6.0,6.4.8,official,,
plugin,top,267,"Supreme Modules Lite – Divi Theme, Extra Theme and Divi Builder",supreme-modules-for-divi,200000,96,4.8,Editor-agnostic,2025-12-19 7:42am GMT,https://divisupreme.com/supreme-modules-lite-for-divi/,https://github.com/WordpressPluginDirectory/supreme-modules-for-divi,https://wordpress.org/plugins/supreme-modules-for-divi/,4,0,,,,,,2026-01-15,,"Divi Page Builder, divi, divi builder, divi module, divi theme",,4.5,6.9.4,official,,
plugin,top,268,Gutenberg Essential Blocks – Page Builder for Gutenberg Blocks & Patterns,essential-blocks,200000,98,4.9,Blocks+Classic,2026-03-24 7:03pm GMT,https://essential-blocks.com,https://github.com/WPDevelopers/essential-blocks-for-gutenberg,https://wordpress.org/plugins/essential-blocks/,29,0,,,,,,2025-12-17,,"Generate with AI, Gutenberg Templates, Gutenberg WooCommerce, block-editor, gutenberg",,5.8,6.9.4,official,,
plugin,top,269,Post Type Switcher,post-type-switcher,200000,94,4.7,Editor-agnostic,2026-03-24 4:50pm GMT,https://wordpress.org/plugins/post-type-switcher/,https://github.com/JJJ/post-type-switcher,https://wordpress.org/plugins/post-type-switcher/,1,0,5.4,,Medium,,CWE-639,2025-11-18,,"page, post, post type, type, types",,6.2,6.9.4,official,,
plugin,top,270,"The SEO Framework – Fast, Automated, Effortless.",autodescription,200000,98,4.9,Editor-agnostic,2025-12-10 3:45pm GMT,https://theseoframework.com/,https://github.com/sybrew/the-seo-framework,https://wordpress.org/plugins/autodescription/,0,0,,,,,,,,"google search, open graph, seo, structured data, xml sitemap",,6.0,6.9.4,official,,
plugin,top,271,WPFront Scroll Top,wpfront-scroll-top,200000,100,5.0,Editor-agnostic,2025-12-02 4:52pm GMT,http://wpfront.com/scroll-top-plugin/,https://github.com/wp-plugins/wpfront-scroll-top,https://wordpress.org/plugins/wpfront-scroll-top/,1,0,,,,,CWE-79,2021-08-23,,"back to top, scroll to top, scroll top, scroll up, smooth scroll",,5.3,6.9.4,mirror,,
plugin,"poor,top",272,"Site Mailer – SMTP Replacement, Email API Deliverability & Email Log",site-mailer,200000,40,2.0,Editor-agnostic,2026-02-17 1:35pm GMT,https://elementor.com/,,https://wordpress.org/plugins/site-mailer/,1,0,,,,,,2025-02-28,,"Email API, email, email log, sender, smtp",,6.6,6.9.4,,13,
plugin,top,273,Disable XML-RPC,disable-xml-rpc,200000,86,4.3,Editor-agnostic,2025-12-03 1:28am GMT,http://www.philerb.com/wp-plugins/,https://github.com/littlebizzy/disable-xml-rpc,https://wordpress.org/plugins/disable-xml-rpc/,0,0,,,,,,,,xmlrpc,,3.5,6.9.4,official,,
plugin,top,274,Post Views Counter,post-views-counter,200000,98,4.9,Editor-agnostic,2026-03-23 8:41pm GMT,https://postviewscounter.com/,,https://wordpress.org/plugins/post-views-counter/,2,0,4.3,,Medium,,CWE-352; CWE-79,2024-04-12,,"Counter, analytics, pageviews, postviews, statistics",,6.3.0,6.9.4,,,
plugin,top,275,Custom Post Type Permalinks,custom-post-type-permalinks,200000,96,4.8,Editor-agnostic,2024-10-10 6:12am GMT,https://github.com/torounit/custom-post-type-permalinks,https://github.com/torounit/custom-post-type-permalinks,https://wordpress.org/plugins/custom-post-type-permalinks/,0,0,,,,,,,,"address, custom post type, link, permalink, url",,6.1,6.6.5,official,,
plugin,top,276,Smash Balloon Social Post Feed – Simple Social Feeds for WordPress,custom-facebook-feed,200000,94,4.7,Editor-agnostic,2026-03-12 5:56pm GMT,https://smashballoon.com/custom-facebook-feed,https://github.com/wp-plugins/custom-facebook-feed,https://wordpress.org/plugins/custom-facebook-feed/,8,1,,,,,,2025-10-22,,"Facebook Page, Facebook account, Facebook posts, facebook, facebook feed",,4.1,6.9.4,mirror,,
